"COL 1","COL 2","COL 3","COL 4","COL 5","Customer_ID"
"Acorn TV: World-class TV from Britain and Beyond","Not full screen video Android phone. Virtual navigation buttons remain stay screen streaming video. Annoying. Britbox problem.","Negative","-0.48750000000000004","0.7250000000000001","3783"
"Acorn TV: World-class TV from Britain and Beyond","LOVE Acorn! The best shows, best plots, greatest casts! So happy I took chance free trial! I especially love added resume feature latest update... unfortunately I HATE new format! I need episode take whole screen, I want see the... Full Review","Positive","0.5287878787878788","0.6837121212121212","3784"
"Acorn TV: World-class TV from Britain and Beyond","Horrible. I canceled I cant access shows. Was favorite channel.","Negative","-0.25","1.0","3785"
"Acorn TV: World-class TV from Britain and Beyond","Acorn good content, MESS. Even since last big update! Casting casting controls worse barely functional, subtitles cast anymore, crashes (in background foreground) frequent, nonsense notifications saying... Full Review","Positive","0.07812499999999999","0.3114583333333334","3786"
"Acorn TV: World-class TV from Britain and Beyond","nan","nan","nan","nan","3787"
"Acorn TV: World-class TV from Britain and Beyond","horrible content great. I wish would pay attention people enjoy content.","Positive","0.0666666666666667","0.75","3788"
"Acorn TV: World-class TV from Britain and Beyond","nan","nan","nan","nan","3789"
"Acorn TV: World-class TV from Britain and Beyond","nan","nan","nan","nan","3790"
"Acorn TV: World-class TV from Britain and Beyond","nan","nan","nan","nan","3791"
"Acorn TV: World-class TV from Britain and Beyond","nan","nan","nan","nan","3792"
"Acorn TV: World-class TV from Britain and Beyond","nan","nan","nan","nan","3793"
"Acorn TV: World-class TV from Britain and Beyond","nan","nan","nan","nan","3794"
"Acorn TV: World-class TV from Britain and Beyond","Entertainment","Neutral","0.0","0.0","3795"
"Acorn TV: World-class TV from Britain and Beyond","Sucks. Definitely Sucks","Negative","-0.3","0.3","3796"
"Acorn TV: World-class TV from Britain and Beyond","Great","Positive","0.8","0.75","3797"
"Acorn TV: World-class TV from Britain and Beyond","Love","Positive","0.5","0.6","3798"
"Acorn TV: World-class TV from Britain and Beyond","nan","nan","nan","nan","3799"
"Acorn TV: World-class TV from Britain and Beyond","First problems pitcher, day watching next nothing. Then say I account next breath say already account name sure mine I paid little money problems contact see what's going on, hate I love movie... Full Review","Positive","0.07656249999999999","0.47152777777777777","3800"
"Acorn TV: World-class TV from Britain and Beyond","nan","nan","nan","nan","3801"
"Acorn TV: World-class TV from Britain and Beyond","nan","nan","nan","nan","3802"
"Acorn TV: World-class TV from Britain and Beyond","Shows great. Connecting infuriating. You sit hours binging close come back hours later cannot get back in. Or says know you! Most frustrating.","Positive","0.042857142857142864","0.4214285714285714","3803"
"Acorn TV: World-class TV from Britain and Beyond","Love content, glitchiest, unstable, unreliable I ever used. Too many problems list. Right now, shows I'm logged says I current subscription - kind thing happens time. I found accident that, using chromecast, I ha... Full Review","Positive","0.3726190476190476","0.580952380952381","3804"
"Acorn TV: World-class TV from Britain and Beyond","Was really glad see Android user interface great all. For example I press pause somehow program fast forwards. My watched items list stopped working months ago. If I stop middle episode come back it, episode ALWAYS starts back beginni... Full Review","Positive","0.2642857142857143","0.4142857142857143","3805"
"Acorn TV: World-class TV from Britain and Beyond","nan","nan","nan","nan","3806"
"Acorn TV: World-class TV from Britain and Beyond","nan","nan","nan","nan","3807"
"Acorn TV: World-class TV from Britain and Beyond","nan","nan","nan","nan","3808"
"Acorn TV: World-class TV from Britain and Beyond","crashes constantly trying cast tv. But experiencing problem I discovered stop casting, play show start casting begins play instead seem crash. I wish bug would fixed rather frustrati... Full Review","Positive","0.15","0.36111111111111116","3809"
"Acorn TV: World-class TV from Britain and Beyond","Freezes stutters. Other video I doesn't. Will retain password. I resubmit password every video I watch. A month half later, worse ever I've reinstalled twice. Now tells sign password wrong. Even computer version b... Full Review","Negative","-0.14027777777777778","0.43194444444444446","3810"
"Acorn TV: World-class TV from Britain and Beyond","The thing shows account 2 ""coming soon"" nothing else. What heck guys doing. Please fix this, totally unusable","Neutral","0.0","0.75","3811"
"Acorn TV: World-class TV from Britain and Beyond","Can anyone tell get downloaded I installed Google Play even play?!! Screen frozen navigation available even start free trial view programs. The worked beautifully Roku; nothing. What I wrong? Thanks, frustrated","Positive","0.10833333333333332","0.5833333333333334","3812"
"Acorn TV: World-class TV from Britain and Beyond","Paying it, tells I subscriber yet, wants credit card info, I can't find way unsubscribe. Nothing really worth watching anyway. Just want money back too.","Positive","0.16666666666666666","0.06666666666666667","3813"
"Acorn TV: World-class TV from Britain and Beyond","nan","nan","nan","nan","3814"
"Acorn TV: World-class TV from Britain and Beyond","nan","nan","nan","nan","3815"
"Acorn TV: World-class TV from Britain and Beyond","nan","nan","nan","nan","3816"
"Acorn TV: World-class TV from Britain and Beyond","nan","nan","nan","nan","3817"
"Acorn TV: World-class TV from Britain and Beyond","Crashes constantly! Won't work Chromecast! I member Acorn TV several years. Since want cast using app, I happy all! Every single time I try cast video stops working! This ongoing problem! I can't believe want me... Full Review","Positive","0.24767857142857147","0.41952380952380947","3818"
"Acorn TV: World-class TV from Britain and Beyond","I got exclusively Murdoch Mysteries, work all. Absolutely garbage app. Crashes every single time I try cast TV.","Positive","0.0642857142857143","0.5571428571428572","3819"
"Acorns - Invest Spare Change","nan","nan","nan","nan","3820"
"Acorns - Invest Spare Change","I started using going well far, I hope long run worth investment bring $$$$$ lol. This update I stopped using awhile I wish I account would much money. I'm aback I love update I'm able multiply change building fast. That acorns helping save change.","Positive","0.2833333333333333","0.4694444444444445","3821"
"Acorns - Invest Spare Change","nan","nan","nan","nan","3822"
"Acorns - Invest Spare Change","You ended losing lot money. It took $100 account 1 week. I didn't know late went withdraw said could withdraw $88 would take several days return bank account. Irs scam helpful.","Negative","-0.15","0.3","3823"
"Acorns - Invest Spare Change","There's way cancel account. When I contact support cancel, ignore me. They still charging fee every month I using. Edit: responded comment asking email support... I already week later responded.","Neutral","0.0","0.0","3824"
"Acorns - Invest Spare Change","nan","nan","nan","nan","3825"
"Acorns - Invest Spare Change","nan","nan","nan","nan","3826"
"Acorns - Invest Spare Change","nan","nan","nan","nan","3827"
"Acorns - Invest Spare Change","nan","nan","nan","nan","3828"
"Acorns - Invest Spare Change","nan","nan","nan","nan","3829"
"Acorns - Invest Spare Change","nan","nan","nan","nan","3830"
"Acorns - Invest Spare Change","nan","nan","nan","nan","3831"
"Acorns - Invest Spare Change","nan","nan","nan","nan","3832"
"Acorns - Invest Spare Change","nan","nan","nan","nan","3833"
"Acorns - Invest Spare Change","nan","nan","nan","nan","3834"
"Acorns - Invest Spare Change","nan","nan","nan","nan","3835"
"Acorns - Invest Spare Change","nan","nan","nan","nan","3836"
"Acorns - Invest Spare Change","nan","nan","nan","nan","3837"
"Acorns - Invest Spare Change","nan","nan","nan","nan","3838"
"Acorns - Invest Spare Change","nan","nan","nan","nan","3839"
"Acorns - Invest Spare Change","nan","nan","nan","nan","3840"
"Acorns - Invest Spare Change","nan","nan","nan","nan","3841"
"Acorns - Invest Spare Change","nan","nan","nan","nan","3842"
"Acorns - Invest Spare Change","I 1500 conservative whole time yet make profit, anyone actually make profit this?","Positive","0.1","0.25","3843"
"Acorns - Invest Spare Change","Don't know yet even get started","Neutral","0.0","0.0","3844"
"Acorns - Invest Spare Change","nan","nan","nan","nan","3845"
"Acorns - Invest Spare Change","nan","nan","nan","nan","3846"
"Acorns - Invest Spare Change","nan","nan","nan","nan","3847"
"Acorns - Invest Spare Change","nan","nan","nan","nan","3848"
"Acorns - Invest Spare Change","nan","nan","nan","nan","3849"
"Acorns - Invest Spare Change","nan","nan","nan","nan","3850"
"Acorns - Invest Spare Change","nan","nan","nan","nan","3851"
"Acorns - Invest Spare Change","nan","nan","nan","nan","3852"
"Acorns - Invest Spare Change","nan","nan","nan","nan","3853"
"Acorns - Invest Spare Change","nan","nan","nan","nan","3854"
"Acorns - Invest Spare Change","nan","nan","nan","nan","3855"
"Acorns - Invest Spare Change","nan","nan","nan","nan","3856"
"Acorns - Invest Spare Change","nan","nan","nan","nan","3857"
"Acorns - Invest Spare Change","nan","nan","nan","nan","3858"
"Acorns - Invest Spare Change","nan","nan","nan","nan","3859"
"Acorns - Invest Spare Change","nan","nan","nan","nan","3860"
"Acorns - Invest Spare Change","nan","nan","nan","nan","3861"
"Acorns - Invest Spare Change","nan","nan","nan","nan","3862"
"Acorns - Invest Spare Change","nan","nan","nan","nan","3863"
"Acorns - Invest Spare Change","nan","nan","nan","nan","3864"
"Acorns - Invest Spare Change","nan","nan","nan","nan","3865"
"Acorns - Invest Spare Change","nan","nan","nan","nan","3866"
"Acorns - Invest Spare Change","nan","nan","nan","nan","3867"
"Acorns - Invest Spare Change","nan","nan","nan","nan","3868"
"Acorns - Invest Spare Change","nan","nan","nan","nan","3869"
"Acorns - Invest Spare Change","nan","nan","nan","nan","3870"
"Acorns - Invest Spare Change","nan","nan","nan","nan","3871"
"Acorns - Invest Spare Change","nan","nan","nan","nan","3872"
"Acorns - Invest Spare Change","nan","nan","nan","nan","3873"
"Acorns - Invest Spare Change","nan","nan","nan","nan","3874"
"Acorns - Invest Spare Change","nan","nan","nan","nan","3875"
"Acorns - Invest Spare Change","nan","nan","nan","nan","3876"
"Acorns - Invest Spare Change","nan","nan","nan","nan","3877"
"Acorns - Invest Spare Change","nan","nan","nan","nan","3878"
"Acorns - Invest Spare Change","nan","nan","nan","nan","3879"
"Acorns - Invest Spare Change","nan","nan","nan","nan","3880"
"Acorns - Invest Spare Change","nan","nan","nan","nan","3881"
"Acorns - Invest Spare Change","nan","nan","nan","nan","3882"
"Acorns - Invest Spare Change","nan","nan","nan","nan","3883"
"Acorns - Invest Spare Change","nan","nan","nan","nan","3884"
"Acorns - Invest Spare Change","nan","nan","nan","nan","3885"
"Acorns - Invest Spare Change","nan","nan","nan","nan","3886"
"Acorns - Invest Spare Change","nan","nan","nan","nan","3887"
"Acorns - Invest Spare Change","nan","nan","nan","nan","3888"
"Acorns - Invest Spare Change","nan","nan","nan","nan","3889"
"Acorns - Invest Spare Change","nan","nan","nan","nan","3890"
"Acorns - Invest Spare Change","nan","nan","nan","nan","3891"
"Acorns - Invest Spare Change","nan","nan","nan","nan","3892"
"Acorns - Invest Spare Change","nan","nan","nan","nan","3893"
"Acorns - Invest Spare Change","nan","nan","nan","nan","3894"
"Acorns - Invest Spare Change","nan","nan","nan","nan","3895"
"Acorns - Invest Spare Change","nan","nan","nan","nan","3896"
"Acorns - Invest Spare Change","nan","nan","nan","nan","3897"
"Acorns - Invest Spare Change","nan","nan","nan","nan","3898"
"Acorns - Invest Spare Change","nan","nan","nan","nan","3899"
"Acupuncture Assistant","nan","nan","nan","nan","3900"
"Acupuncture Assistant","nan","nan","nan","nan","3901"
"Acupuncture Assistant","nan","nan","nan","nan","3902"
"Acupuncture Assistant","nan","nan","nan","nan","3903"
"Acupuncture Assistant","nan","nan","nan","nan","3904"
"Acupuncture Assistant","nan","nan","nan","nan","3905"
"Acupuncture Assistant","nan","nan","nan","nan","3906"
"Acupuncture Assistant","nan","nan","nan","nan","3907"
"Acupuncture Assistant","nan","nan","nan","nan","3908"
"Acupuncture Assistant","nan","nan","nan","nan","3909"
"Acupuncture Assistant","nan","nan","nan","nan","3910"
"Acupuncture Assistant","nan","nan","nan","nan","3911"
"Acupuncture Assistant","nan","nan","nan","nan","3912"
"Acupuncture Assistant","nan","nan","nan","nan","3913"
"Acupuncture Assistant","nan","nan","nan","nan","3914"
"Acupuncture Assistant","nan","nan","nan","nan","3915"
"Acupuncture Assistant","nan","nan","nan","nan","3916"
"Acupuncture Assistant","nan","nan","nan","nan","3917"
"Acupuncture Assistant","nan","nan","nan","nan","3918"
"Acupuncture Assistant","nan","nan","nan","nan","3919"
"Acupuncture Assistant","nan","nan","nan","nan","3920"
"Acupuncture Assistant","nan","nan","nan","nan","3921"
"Acupuncture Assistant","nan","nan","nan","nan","3922"
"Acupuncture Assistant","nan","nan","nan","nan","3923"
"Acupuncture Assistant","nan","nan","nan","nan","3924"
"Acupuncture Assistant","nan","nan","nan","nan","3925"
"Acupuncture Assistant","nan","nan","nan","nan","3926"
"Acupuncture Assistant","nan","nan","nan","nan","3927"
"Acupuncture Assistant","nan","nan","nan","nan","3928"
"Acupuncture Assistant","nan","nan","nan","nan","3929"
"Acupuncture Assistant","nan","nan","nan","nan","3930"
"Acupuncture Assistant","nan","nan","nan","nan","3931"
"Acupuncture Assistant","nan","nan","nan","nan","3932"
"Acupuncture Assistant","nan","nan","nan","nan","3933"
"AdWords Express","nan","nan","nan","nan","3934"
"AdWords Express","nan","nan","nan","nan","3935"
"AdWords Express","nan","nan","nan","nan","3936"
"AdWords Express","nan","nan","nan","nan","3937"
"AdWords Express","nan","nan","nan","nan","3938"
"AdWords Express","nan","nan","nan","nan","3939"
"AdWords Express","nan","nan","nan","nan","3940"
"AdWords Express","The much trash company. I got views Instagram paying $15 I Google AdWords Express using $150. I never AdWords I make sure friends business field either.","Positive","0.35","0.5444444444444444","3941"
"AdWords Express","nan","nan","nan","nan","3942"
"AdWords Express","nan","nan","nan","nan","3943"
"AdWords Express","You can't yahoo business email. It dismiss trademark infringement. No help support.","Neutral","0.0","0.0","3944"
"AdWords Express","nan","nan","nan","nan","3945"
"AdWords Express","nan","nan","nan","nan","3946"
"AdWords Express","nan","nan","nan","nan","3947"
"AdWords Express","opens 1st time reinstall again.","Neutral","0.0","0.0","3948"
"AdWords Express","nan","nan","nan","nan","3949"
"AdWords Express","nan","nan","nan","nan","3950"
"AdWords Express","work","Neutral","0.0","0.0","3951"
"AdWords Express","This working please look it.","Neutral","0.0","0.0","3952"
"AdWords Express","My continueing buffer","Neutral","0.0","0.0","3953"
"AdWords Express","Good even Basic knowledge people","Positive","0.35","0.36250000000000004","3954"
"AdWords Express","Stuck , buffering","Neutral","0.0","0.0","3955"
"AdWords Express","nan","nan","nan","nan","3956"
"AdWords Express","Was able log once, never again.","Positive","0.5","0.625","3957"
"AdWords Express","nan","nan","nan","nan","3958"
"AdWords Express","Easy kestn","Positive","0.43333333333333335","0.8333333333333334","3959"
"AdWords Express","Great business","Positive","0.8","0.75","3960"
"AdWords Express","nan","nan","nan","nan","3961"
"AdWords Express","nan","nan","nan","nan","3962"
"AdWords Express","Need time evaluate.","Neutral","0.0","0.0","3963"
"AdWords Express","Hi","Neutral","0.0","0.0","3964"
"AdWords Express","nan","nan","nan","nan","3965"
"AdWords Express","nan","nan","nan","nan","3966"
"AdWords Express","nan","nan","nan","nan","3967"
"AdWords Express","Easy use, Great Services.Hoping For Great Success With Tri Cities Paint Pros Goggle Marketing Services. Thanks Goggle","Positive","0.5066666666666666","0.5066666666666667","3968"
"AdWords Express","nan","nan","nan","nan","3969"
"AdWords Express","You guys take time jobs.","Neutral","0.0","0.0","3970"
"AdWords Express","nan","nan","nan","nan","3971"
"AdWords Express","Still it.","Neutral","0.0","0.0","3972"
"AdWords Express","Good","Positive","0.7","0.6000000000000001","3973"
"AdWords Express","nan","nan","nan","nan","3974"
"AdWords Express","Terrible. Just gets stuck loading","Negative","-1.0","1.0","3975"
"AdWords Express","""Coming soon"". You link new Google Ads app, instead.","Positive","0.13636363636363635","0.45454545454545453","3976"
"AdWords Express","nan","nan","nan","nan","3977"
"AdWords Express","When you log in to your Google Account, you will not be able to add Google Adwords Express, but you will not be able to add it again. Same happened us, asked refund, Rs 42000 stuck last 6 months. The Useless customer support, which is the date and time of the day, is available in Google India. They tell us what to pay, but no details are available. 164 crore government has already done it Now filled case big name monsters public Do not ever get stucked paid Google services","Positive","0.17","0.35083333333333333","3978"
"AdWords Express","nan","nan","nan","nan","3979"
"AdWords Express","stopped working log in. Just keeps buffering. Worked correctly stopped","Neutral","0.0","0.0","3980"
"AdWords Express","The much trash company. I got views Instagram paying $15 I Google AdWords Express using $150. I never AdWords I make sure friends business field either.","Positive","0.35","0.5444444444444444","3981"
"AdWords Express","nan","nan","nan","nan","3982"
"AdWords Express","nan","nan","nan","nan","3983"
"AdWords Express","You can't yahoo business email. It dismiss trademark infringement. No help support.","Neutral","0.0","0.0","3984"
"AdWords Express","Payment error, payment processing..","Neutral","0.0","0.0","3985"
"AdWords Express","Soper I like easy","Positive","0.43333333333333335","0.8333333333333334","3986"
"AdWords Express","Not Working, reinstalled 10 times result , working","Neutral","0.0","0.0","3987"
"AdWords Express","opens 1st time reinstall again.","Neutral","0.0","0.0","3988"
"AdWords Express","To point Business Oriented","Neutral","0.0","0.0","3989"
"AdWords Express","Unusefull please repair.. working install","Neutral","0.0","0.0","3990"
"AdWords Express","work","Neutral","0.0","0.0","3991"
"AdWords Express","This working please look it.","Neutral","0.0","0.0","3992"
"AdWords Express","My continueing buffer","Neutral","0.0","0.0","3993"
"AdWords Express","nan","nan","nan","nan","3994"
"AdWords Express","Stuck , buffering","Neutral","0.0","0.0","3995"
"AdWords Express","It's working","Neutral","0.0","0.0","3996"
"AdWords Express","Was able log once, never again.","Positive","0.5","0.625","3997"
"AdWords Express","Great , user friendly, keep","Positive","0.5875","0.625","3998"
"AdWords Express","nan","nan","nan","nan","3999"
"AdWords Express","Great business","Positive","0.8","0.75","4000"
"AdWords Express","Love it!","Positive","0.625","0.6","4001"
"AdWords Express","Not working","Neutral","0.0","0.0","4002"
"AdWords Express","Need time evaluate.","Neutral","0.0","0.0","4003"
"AdWords Express","Hi","Neutral","0.0","0.0","4004"
"AdWords Express","GREAT APPS...!!!!!!!!! HORE :)","Positive","0.75","0.875","4005"
"AdWords Express","Very good","Positive","0.9099999999999999","0.7800000000000001","4006"
"AdWords Express","Work less 30 minutes stoped ad automatically...what hell","Negative","-0.16666666666666666","0.06666666666666667","4007"
"AdWords Express","Easy use, Great Services.Hoping For Great Success With Tri Cities Paint Pros Goggle Marketing Services. Thanks Goggle","Positive","0.5066666666666666","0.5066666666666667","4008"
"AdWords Express","Signed account let back","Neutral","0.0","0.0","4009"
"AdWords Express","You guys take time jobs.","Neutral","0.0","0.0","4010"
"AdWords Express","Great","Positive","0.8","0.75","4011"
"AdWords Express","Still it.","Neutral","0.0","0.0","4012"
"AdWords Express","Good","Positive","0.7","0.6000000000000001","4013"
"Ada - Your Health Guide","This helpful me. I've using two years I think time finally rate it. This gives thorough assessment symptoms quite possibilities either reassure send see doctor. Which even better. Ada perfect feeling little paranoid health. Thank much developers amazing helpful app!","Positive","0.3770833333333334","0.6833333333333335","4014"
"Ada - Your Health Guide","Very good informative app, could ""some times"" answer questions could worded better, all, works, smooth running informative. The ability track symptoms helpful long term illness sufferer, I like keeping check pain severity symptoms.","Positive","0.44","0.545","4015"
"Ada - Your Health Guide","Brilliant app, much better Google search symptoms. In depth needed be, ability add wide range symptoms straightforward questions answer. But also simple feeling weather want find could something serious. Very helpful detailing possible treatments, whether see doctor.","Positive","0.19270833333333331","0.5748511904761904","4016"
"Ada - Your Health Guide","nan","nan","nan","nan","4017"
"Ada - Your Health Guide","nan","nan","nan","nan","4018"
"Ada - Your Health Guide","Absolutely brilliant. This super fun helps research potential verdicts could certain symptoms. Oftener I get learn lot specific problems I would've otherwise figure googling symptoms usually leads sift large chunks data. Needs work bed side manners though results always seem bit drastic.","Positive","0.21398809523809523","0.5302083333333333","4019"
"Ada - Your Health Guide","This built depth research great branching questions answer get possible answers. It asks symptoms gives possible diagnosis. Obviously go doctor confirm, helpful.","Positive","0.2","0.8125","4020"
"Ada - Your Health Guide","nan","nan","nan","nan","4021"
"Ada - Your Health Guide","The app, seems bit buggy. It closes lot, I'm sure prepared auto-save feature, makes nicer. It gave medical diagnosis. I blown away.","Positive","0.25","0.4444444444444444","4022"
"Ada - Your Health Guide","I think number #1 place, deserves. It helped alot defiantly help others too.","Neutral","0.0","0.0","4023"
"Ada - Your Health Guide","Well, I prefer used physical illness. Its always better visit doc; awesome, easily solve lille problems submitting symptoms.. It worths 5 stars","Positive","0.48333333333333334","0.6190476190476191","4024"
"Ada - Your Health Guide","Awesome app! It helped several problems already. It diagnose gives possible diagnoses could problem!","Positive","0.3333333333333333","0.6666666666666666","4025"
"Ada - Your Health Guide","I downloaded it. I figured I would give test ask diagnose something I already knew I had. I already knew I carpal tunnel syndrome. So I proceeded answer questions ask. Sure enough able diagnose carpal tunnel syndrome. I'm looking forward able family","Positive","0.375","0.6597222222222222","4026"
"Ada - Your Health Guide","nan","nan","nan","nan","4027"
"Ada - Your Health Guide","nan","nan","nan","nan","4028"
"Ada - Your Health Guide","Ada helped put mind ease assisting clarify symptoms. After I read suggestions, made perfect sense I'll seeing doc soon figure what's going on. The good tool guide next step getting medical attention. The interface simple, easy choices select too. Thank FINALLY giving option better WebMd!!","Positive","0.36432291666666666","0.5363095238095239","4029"
"Ada - Your Health Guide","Its good uses AI health care. I sometimes get misguided results based questions asked (as said doctor)","Positive","0.7","0.6000000000000001","4030"
"Ada - Your Health Guide","I love Ada. I've used quite times always ends accurate long I put symptoms correctly answer many questions I can. It gives good info. I love app.","Positive","0.425","0.5555555555555556","4031"
"Ada - Your Health Guide","nan","nan","nan","nan","4032"
"Ada - Your Health Guide","nan","nan","nan","nan","4033"
"Ada - Your Health Guide","It's helpful comes health problems. When start noticing body's feeling well, start assessment find yourself. This informative sensitivr user. I've using since, I love it.","Positive","0.5","0.6","4034"
"Ada - Your Health Guide","I suffer Borderline personally disorder thought I'd test vague answers, within 1 minute asking right questions then: 2 minutes later... Boom! BPD listed No.1 probability. Brilliant BPD hardest disorders diagnose well done!","Positive","0.15714285714285714","0.4671428571428572","4035"
"Ada - Your Health Guide","nan","nan","nan","nan","4036"
"Ada - Your Health Guide","Wow helpful. I think everyone it, cos helps u know wrong u say ur doctor u get hospital. Thanks Ada","Negative","-0.06666666666666667","0.7000000000000001","4037"
"Ada - Your Health Guide","This easy use. It asks symptoms, questions asks, leading diagnosis could be, look one.","Positive","0.43333333333333335","0.8333333333333334","4038"
"Ada - Your Health Guide","Downloaded seemed cool. Entered symptoms last two major illness' I've diagnosed options suggested app.","Positive","0.13749999999999998","0.4055555555555556","4039"
"Ada - Your Health Guide","Really neat, though licensed professional great! Useful determining flu cold also informative causes, treatment info possible afflictions.","Positive","0.16666666666666666","0.5083333333333333","4040"
"Ada - Your Health Guide","I felt listened to, asked lot questions made feel like really cared. They super helpful. And put mind rest doctor. Super dooper 100% recommend it!","Positive","0.31666666666666665","0.5111111111111111","4041"
"Ada - Your Health Guide","nan","nan","nan","nan","4042"
"Ada - Your Health Guide","Did scenarios selecting symptoms illnesses I actually Ada produced correct report I without knowing prior. Very good even better that's free","Positive","0.362","0.43600000000000005","4043"
"Ada - Your Health Guide","nan","nan","nan","nan","4044"
"Ada - Your Health Guide","Amazing. It even mental illnesses. Although, ask a lot questions pimples...","Positive","0.25000000000000006","0.55","4045"
"Ada - Your Health Guide","good helping much things. Before I go Doctar asking happened home I Can ask Ada I happy","Positive","0.5666666666666667","0.6","4046"
"Ada - Your Health Guide","Using Google pixel 2 I put email freezes. It let keyboard input password. I can't see asks password either.","Neutral","0.0","0.0","4047"
"Ada - Your Health Guide","THIS IS COOL IT GIVES YOU ACCESS TO WHAT MAY BE WRONG WITH YOUR HEALTH PRETTY COOL 10 OUT OF TEN","Positive","0.09","0.6399999999999999","4048"
"Ada - Your Health Guide","Absolutely fantastic I love doctor thinks fantastic help people know treat home need go doctors soon My doctor said would definitely say medical certified","Positive","0.26","0.58","4049"
"Ada - Your Health Guide","Good app, shocked accurate was. The option show pain is, able choose area time though.","Positive","0.22500000000000003","0.6645833333333334","4050"
"Ada - Your Health Guide","Mind-blowing collaboration science technology. Hats developer. Keep adding detailed information disease try add Google location best hospital nearby location user betterment getting treatment.","Positive","0.7","0.525","4051"
"Ada - Your Health Guide","Its great app. Even though I never something serious, Ada helps recognise wrong me.","Negative","-0.01111111111111109","0.7722222222222221","4052"
"Ada - Your Health Guide","Very accurate diagnosing pain. Much better webMD Second review diagnosed cellulitis I suspecting DVT. Once again, visit ER proves ADA spot on!!!!","Positive","0.43810546875","0.33083333333333337","4053"
"Ada - Your Health Guide","This helpful me. I've using two years I think time finally rate it. This gives thorough assessment symptoms quite possibilities either reassure send see doctor. Which even better. Ada perfect feeling little paranoid health. Thank much developers amazing helpful app!","Positive","0.3770833333333334","0.6833333333333335","4054"
"Ada - Your Health Guide","Very good informative app, could ""some times"" answer questions could worded better, all, works, smooth running informative. The ability track symptoms helpful long term illness sufferer, I like keeping check pain severity symptoms.","Positive","0.44","0.545","4055"
"Ada - Your Health Guide","Brilliant app, much better Google search symptoms. In depth needed be, ability add wide range symptoms straightforward questions answer. But also simple feeling weather want find could something serious. Very helpful detailing possible treatments, whether see doctor.","Positive","0.19270833333333331","0.5748511904761904","4056"
"Ada - Your Health Guide","nan","nan","nan","nan","4057"
"Ada - Your Health Guide","nan","nan","nan","nan","4058"
"Ada - Your Health Guide","Absolutely brilliant. This super fun helps research potential verdicts could certain symptoms. Oftener I get learn lot specific problems I would've otherwise figure googling symptoms usually leads sift large chunks data. Needs work bed side manners though results always seem bit drastic.","Positive","0.21398809523809523","0.5302083333333333","4059"
"Ada - Your Health Guide","This built depth research great branching questions answer get possible answers. It asks symptoms gives possible diagnosis. Obviously go doctor confirm, helpful.","Positive","0.2","0.8125","4060"
"Ada - Your Health Guide","Excellent, spot diagnosis. I put symptoms husband correctly diagnosed pancreatic cancer. His GP treating 6 months ibs yet diagnosed within minutes. I wish I 6 months ago.","Positive","1.0","1.0","4061"
"Ada - Your Health Guide","The app, seems bit buggy. It closes lot, I'm sure prepared auto-save feature, makes nicer. It gave medical diagnosis. I blown away.","Positive","0.25","0.4444444444444444","4062"
"Ada - Your Health Guide","I think number #1 place, deserves. It helped alot defiantly help others too.","Neutral","0.0","0.0","4063"
"Ada - Your Health Guide","Well, I prefer used physical illness. Its always better visit doc; awesome, easily solve lille problems submitting symptoms.. It worths 5 stars","Positive","0.48333333333333334","0.6190476190476191","4064"
"Ada - Your Health Guide","nan","nan","nan","nan","4065"
"Ada - Your Health Guide","I downloaded it. I figured I would give test ask diagnose something I already knew I had. I already knew I carpal tunnel syndrome. So I proceeded answer questions ask. Sure enough able diagnose carpal tunnel syndrome. I'm looking forward able family","Positive","0.375","0.6597222222222222","4066"
"Ada - Your Health Guide","Very accurate! I got diagnosed migraines ago told I migraines based symptoms. Highly recommend often feeling uneasy feel good.","Positive","0.5033333333333334","0.6544444444444445","4067"
"Ada - Your Health Guide","nan","nan","nan","nan","4068"
"Ada - Your Health Guide","Ada helped put mind ease assisting clarify symptoms. After I read suggestions, made perfect sense I'll seeing doc soon figure what's going on. The good tool guide next step getting medical attention. The interface simple, easy choices select too. Thank FINALLY giving option better WebMd!!","Positive","0.36432291666666666","0.5363095238095239","4069"
"Ada - Your Health Guide","Its good uses AI health care. I sometimes get misguided results based questions asked (as said doctor)","Positive","0.7","0.6000000000000001","4070"
"Ada - Your Health Guide","I love Ada. I've used quite times always ends accurate long I put symptoms correctly answer many questions I can. It gives good info. I love app.","Positive","0.425","0.5555555555555556","4071"
"Ada - Your Health Guide","So great helps save gas going doctor. It also tells common symptoms \sickness help prevent treat it. Ilove well done.","Positive","0.25","0.625","4072"
"Ada - Your Health Guide","nan","nan","nan","nan","4073"
"Ada - Your Health Guide","It's helpful comes health problems. When start noticing body's feeling well, start assessment find yourself. This informative sensitivr user. I've using since, I love it.","Positive","0.5","0.6","4074"
"Ada - Your Health Guide","I suffer Borderline personally disorder thought I'd test vague answers, within 1 minute asking right questions then: 2 minutes later... Boom! BPD listed No.1 probability. Brilliant BPD hardest disorders diagnose well done!","Positive","0.15714285714285714","0.4671428571428572","4075"
"Ada - Your Health Guide","nan","nan","nan","nan","4076"
"Ada - Your Health Guide","Wow helpful. I think everyone it, cos helps u know wrong u say ur doctor u get hospital. Thanks Ada","Negative","-0.06666666666666667","0.7000000000000001","4077"
